block_id, block_hash, timestamp, difficulty, transaction_hash, timestamp, sender, receiver, amount, tax
4728238, 0x6b84e2e24d243fb09b94a3545a679ff2606e4f7a9a1f9c5acecb462ba4be1c8f, 2017-12-14 06:51:52, 1620887264817264, 0xffc6e5f2f09f153a36b400cc3ed8d7fc2ab4b5711602892efd2b491aae7ff248, 2017-12-14 0:12:00, 0xd752868f9a18c469675cc1bfe7640c1138392aed, 0x062817061861a1d03b843071e704fd678cc65210, 0.04258350163003, 0.000084
4728240, 0x90eff5826d33c83e7696181ecf2677acb3bf64769f7d6f45c224afc72599ea4e, 2017-12-14 06:51:53, 1622470549052002, 0x293adf24b3509e2fd04b1280afd7f7f0406c874bf2fc4ce0abc50228be83f6e0, 2017-12-14 0:12:07, 0x33470fa7b4aaa69c4c22fff7bc5e9986ca09a8a6, KuCoin, 0.099865558, 0.00013444
4728242, 0xf23d47563c682d08e39680f53186d7f498e1a780b7f9b7d5ea66257fc9e488b8, 2017-12-14 06:51:54, 1623262771065317, 0x7da912b11de34f5e0ad710449c2af0267d782ea8b47d1b4119808d12b7a01a3c, 2017-12-14 0:12:24, 0x33f8b85987b5b464c0c60ed938dab1579b368f8e, KuCoin, 0.099865558, 0.00013444
4728251, 0x4ecda3d91d50c43844353debd08ad91b018434b3dc17a9fe4db9d679a4996417, 2017-12-14 06:51:58, 1628818002474248, 0x374b33a20a54de8bed0e1032224531ef631e363e11a28974cac82470ba068974, 2017-12-14 0:13:58, 0x13f461bfdc59545f1ec1b1aab1ca24198728a994, CryptoKitties: Core, 0, 0.00210414
4728252, 0x53956a26878d175a76c8e5b7c6826942a804d23cd9be6a3346dfc944a3a06b99, 2017-12-14 06:51:58, 1628818002507016, 0x8c1f3ad27d507dc4bcb5130c3b7f1ddc3dd6de4a0cd541f0c5973a6f8ef136b0, 2017-12-14 0:14:13, 0x47aa91342e544813b2a62bb4f5884830fd2100e8, 0x0810f08a3403ce7d98e458d139610db748b35bda, 0.6, 0.000399
4728257, 0x4f0254cc0f4bb068fff575d43cbf74ba6232180d91e67c16af2ae94b8d1708bf, 2017-12-14 06:52:01, 1631205131752883, 0xa422429ad5bdfc85f525238ce0931cc6026ab3927e66968d171bceea583fcc6b, 2017-12-14 0:15:12, 0x35465bf6bbc15c29421516e4f55167b80ae3ccf7, KuCoin, 0.0999076, 0.0000924
4728258, 0x7ff1485aad08164f9bf79b1789c0610f516695bbadb44aa5a105b46f06a7cc51, 2017-12-14 06:52:02, 1630408644904913, 0x30b8c75b7da6d23350a41bcfa2b6736d4e4de4971b61b882dae7d179085bf5e0, 2017-12-14 0:15:33, 0xc7991592db255c55ed63b23d03db7e9aa00e3561, EtherDelta 2, 0.001, 0.00014746
4728262, 0xe4b60c90ded2757bf692177cf0205f9204840ea6936c5cdde41cc16f12af2ad2, 2017-12-14 06:52:04, 1626429323047530, 0x6f8745687da9f0b1d4316c31f7de0d441afc03b304df7774295057359a0796be, 2017-12-14 0:17:20, 0x83232c692b67a16fd7a2552b27e3b6dd834d244c, 0x1ff7d7921dcf711e49de4fe57b988512269a88a5, 0.32732779, 0.00067221
4728264, 0x2febf25f6c6c99d49944addb59e5d8752c32c0c54c2790215b9290b2c704b744, 2017-12-14 06:52:05, 1626428935342114, 0xd2d62470ef40732d9ccfaea209e1c652fdb703a2d719263673fdbb595bae9e2b, 2017-12-14 0:17:57, 0x174facfd8f5d4c37bc05404348799ab573f953dc, 0x8375873f16e38e7d216bd1b28779e3041ab8320c, 0.150217, 0.000483
4728273, 0x3595771fa79e8eb3866abda6efbebf714d286cf41f240517fce1e3b3c996bf4c, 2017-12-14 06:52:08, 1633589525891309, 0xe418a06b984128beba2a031371af981e926d6d446a9bfeaa394ef5e5e008d31a, 2017-12-14 0:19:06, 0x5e287ef8c56bc1ecd7aa2903e7e9eb2f542d5d8a, 0x56b2ad7e9b6f7af4ae6347002a02152e25faa7ce, 0.529, 0.000483
4728275, 0x1fc01bdc1f52187bbb3644d75da042b2aea35050d4cd27b49d7991203feb23cd, 2017-12-14 06:52:09, 1633589136478736, 0x7225351d7ffdd893b07f125a2b0279f9f8aa3049d4bf0e5f5fb0843b0fbbfb7b, 2017-12-14 0:19:32, ShapeShift 6, 0x3fb0aa1376088bb3a84fc159936caacb01aaaef4, 5.82958073, 0.00109221
4728277, 0x2fa2c2fa520135918ad9b0585efb41c1605fd19fff6929a09e26ae0e212038b1, 2017-12-14 06:52:11, 1631194625795566, 0x60d2bc45da45e9ab0d7021f38899cf10a2747f84494e7178bbeb71348d368420, 2017-12-14 0:20:39, 0xb9d31e15cefce60e04b5d9f64e1d6705ec590f02, 0x4312248d92432175acfad8d7eaa4b48b088f71f7, 0.57931226, 0.000672
4728279, 0x4b187c8d18e15a40f38e672ab2e5f73a26fa065cceee0f2254f7b5269ac32684, 2017-12-14 06:52:12, 1631991107611994, 0xa5367d5f3316d09ac299c54b5adca4d58e15b9b54602ae74eac4748ea853b418, 2017-12-14 0:21:00, ShapeShift 7, 0xc499c982a4091b855cb26d6e6c81dd0f687b823b, 5.25462407, 0.00109221
4728280, 0xe5f00c926623295270ce209dcd25a8ae732e0386552ac5ab34d7e2461e701bd4, 2017-12-14 06:52:12, 1632787978302775, 0x9d27f40957fcf38ba0ec47b946e2317017b82a7db70e2be8f6d647a08711be21, 2017-12-14 0:21:08, 0xe65a88f487f5d26469cfd37ce7ef763d6d9be454, 0x9babe60feb3df522d4ad188a94703b0d7708ec9c, 0.00265273272, 0.00067221
4728283, 0x6a18310b5a05c718fe36d518740b1c0c2eb5895c865128642f436b11b7c1a753, 2017-12-14 06:52:14, 1631192291029953, 0xd1f860db29101877718991f21906d816b8ca45defdb2b39150861b25511c808e, 2017-12-14 0:22:05, 0xc40ff40edf69b1cd1ea53efb5f4463ed57156caa, 0x0038ac785dfb6c82b2c9a7b3b6854e08a10cb9f1, 0.638107, 0.000693
4728285, 0x4026a7be52d8f0e30c7c98230e3323a0d94b3251c7e183a447851380293ed0c8, 2017-12-14 06:52:15, 1630395810484635, 0x2f5832128d2318e7c651e7c7fcde1866ef6696bf0448057e42ef0eb9fbcd4656, 2017-12-14 0:22:37, 0x904322d5081af43df275e8402084419316b90300, 0x0dfcccf07a58eb24aacc4974f4a06fbb2efe8a61, 1.040613960231652, 0.00067221
4728204, 0x082cdfab7c36e05839eb9f690194a6b4b0b25c5728c775d11d43707aa83f7304, 2017-12-14 06:51:36, 1621685672446575, 0xcdc90f1d08a949a5703b002086713c2263853a06964afbcc34f641d9b04dce3a, 2017-12-14 0:03:56, 0x5bb724cbb7dce4fd15e86ba5d7a4e581adaa362a, 0xe6921ffc05e61f4897f732d51ccdf0439c05a599, 6, 0.0002625
4728209, 0x1edfdf9a6b79bf21df16317e1388582170e6bd79142eb9a8a57d4a1edbf7ddfc, 2017-12-14 06:51:39, 1621684899330519, 0x9f621c19248d1d41e472284921bbd3a1ede860834024fa77bd221b51db64464a, 2017-12-14 0:05:09, 0xf044a0b72b6b7270f649f9d573d772e8a6017da5, 0x23b66b61a0fbe235b380ce951a3724b527ceb173, 0.00151921, 0.00021
4728211, 0x0eb32eadfcfb9e162a62d875ca8c25b5a1d877e350c1ee8e1ad057f3d396932b, 2017-12-14 06:51:40, 1619310157686390, 0xb21de68a2f277edd3d53dfd1f4693ddee2b5d3d0ac97b86ccd62c77dae79a8ca, 2017-12-14 0:06:08, 0xb85ca3c865fb7da114017ffadf40af0f9e61bf30, 0xf12ab46ef54e55be988b1a6b55195c3151bb1def, 34.126614131064037, 0.00067221
4728224, 0x3a672678f9627b29df2c3fac4f50eade0cb031ae5ea9dea22983085fc098e4d8, 2017-12-14 06:51:46, 1620890355959666, 0x42f143e346d59a604b648e8e9b3690970c60a17669e95943fb250ef6eb886eb4, 2017-12-14 0:08:48, 0x9c964a82d2fa0afe7135c0a235487d629122461f, SunContract Token, 0, 0.0013197
4728230, 0xa1048f6433fbf89a0ba349d765b0f91ad5d56e8fb3718f7f4fbfefc4c667e1d6, 2017-12-14 06:51:49, 1622472096033560, 0x63cb3529e6a6eb344410512baa6d22ad6d1108dccf0870f654f8e0ad56808bed, 2017-12-14 0:09:59, 0x8097b453493c346abeff26cc8b10ed8dde7cb92d, 0xfba162d3070ce2b12f2abfe4ba6ca30657dd0d63, 27.928220254935962, 0.00067221
4728248, 0xb6f2febd8f0cd6c8a3cbb43c92ccbe9796d5560fe8a79cd72eaa54070bb9f671, 2017-12-14 06:51:56, 1628818390716542, 0x95e88213f7a526f82f0564ebc78e7953e9ff52c66fcdd262df0bb4f60a42ef7c, 2017-12-14 0:13:07, 0xe7a1c84536b859553ebc703da7184e037138532a, 0x0c8b505ecc0c12864b81f0f073cc5b729ee6a0ce, 0.01, 0.00021
4728250, 0x4d48c8b5ba8d3f80243c1ae39f6578b68b88255411a964daf606c08339654322, 2017-12-14 06:51:57, 1629613712261920, 0xaf87d130c320e6afd16d94ab1f79ff1f2a5f684dcdb88900eb9e5fcafa3cadf8, 2017-12-14 0:13:33, 0x434823b37229ee3afe34493c597cf771eadc1355, 0x8195137f69a96204627457840353e0d3c1b1bf5a, 0.010418927718688, 0.000483
4728254, 0x6bdc312021f237401ff28e688944c4134d18a97f8e55e6579e3192af32644ce9, 2017-12-14 06:52:00, 1629613323862854, 0x6942e4707619e40c2c780038f2015be791d658c23a2a84a283ff708179ad8316, 2017-12-14 0:14:37, CoinExchange.io, 0xe043f8b9ec2f024ce1b887e68bc5fda8ad4fa0c1, 0.00054875, 0.00067221
4728256, 0x3992faaafdb474fccc54d99766e31f871f329f9a410a0a80173d4a7e82846154, 2017-12-14 06:52:01, 1630409033559198, 0x098b074aad2a4cb27b9b88fe3b4de1ec916574e960890560d859f5cdc07c1606, 2017-12-14 0:15:06, Bittrex, TenX Token, 0, 0.00189357
4728259, 0x855a5651be8af28b85ce86a7a7614c716bf2b53477476eed3660cf9503482e7c, 2017-12-14 06:52:02, 1628020351024249, 0x0a638b8fa31a5e615be36d84ed6a1f950cfba36acb719605a31c9fec2279b71e, 2017-12-14 0:16:10, 0x00634f82505c410c1b719dadeeb8d032c1ac1f1e, 0x405f89257db1abd2940a4e58ba49cb9184fab69b, 2.16029163, 0.000483
4728260, 0x60d11f92ffb63ffb4b57d0c562ed61e1cdce5c2a0d40eb71c14964103eaf36d9, 2017-12-14 06:52:03, 1628020351057017, 0x81c65b2fbd50d8c317eb32e6f31d8c6889af6859fcb0a08972e00137c5e4b7cd, 2017-12-14 0:16:23, 0x0d2092f538c98d2d9dc2ecc06501adff79ccecf5, Request Token, 0, 0.0005593
4728268, 0x3ad392c3f2fc5320627b9d594c52bfb7e22e86fb46b41b489341ee229dfdad6e, 2017-12-14 06:52:07, 1630402812165625, 0x729197977f95933dc1ec0e694d2570641ea52da4fe1c553f223c4effaef96fb2, 2017-12-14 0:18:34, 0xf94c2fb2596d1a1e448090cb8deb19e079e396fd, 0xcfc60d3baf7155bf143914419152c416c451a5c3, 0.028173140854435, 0.000483
4728278, 0x33d94e7a7e8f0cafd161e709aa820730993f9ab304dbf06224bcf6ae30891c34, 2017-12-14 06:52:11, 1631194625828334, 0xfac590888b9b6d5ed4775b63e5fabdb2f715f3e0e015042dc2a834568199aa9b, 2017-12-14 0:20:56, 0x353997f216a7ad4b53baa63243e0a7abf253405e, KuCoin, 0.099865558, 0.00013444
4728235, 0xe3a27c5a7770dd172fb2858ce1382edd0d36d6ce6bcde73021e8515de58f30bd, 2017-12-14 06:51:51, 1621679486855616, 0x27713a32cb71eb58dbedfd0c9eee4ede213c812376bb68cc5024c5444e0e6a1b, 2017-12-14 0:11:12, 0x18addb4b0ea01ad018417d7de4e37b9b6d35c734, 0xfa15cac669c3735a266cd33a30f031112bc4d95f, 15, 0.00044181
4728255, 0x6a559201441ddf3fd8c262bf26ff868fd81e47a8eaa1aad6ef17bf1188a57d46, 2017-12-14 06:52:00, 1629613323895622, 0x8e977ca8aaea79ea7f442a6f720c2d7efdf1d0dbb904427ef46616004da8c09e, 2017-12-14 0:14:58, 0x5f06fc2a5afe54e926a21fdfef056f93a7f1e6cb, 0x9702d4fb96290059c45ee9671bfbdd8e91f2ec3b, 0.00166384, 0.00021
4728261, 0x52983060152c45f8c735645407c104d12718f3010927a5065ea16b2a74a596f9, 2017-12-14 06:52:03, 1628815282901824, 0xa34b0e2ed55385f5b1f80a5976fc9f8c18483df99113ea2b2abcf945386ed78b, 2017-12-14 0:16:37, 0xfbbc39fc1263f952184be5414c484f92c25f809e, 0xecd5626ff6d832f4ea3a2646c888cbe9bc975760, 0.055572501186214, 0.000483
4728263, 0xa2fb527f7ed069e609d8108ab6379fe23346a970f9386fd70fbcca4428c437ae, 2017-12-14 06:52:04, 1625635168137404, 0x488edddd081fa221286a3677995ba0a32f6378f4d15925e9dea502d899a16f5c, 2017-12-14 0:17:41, 0x4a5d6d505ef16b4a973e09bd9516ed8108bae8e3, 0x72bc089195cc09b6308fae915f7372b6441a42ab, 0.26, 0.000525
4728266, 0x060921e25ff6eec549005d38be565189563c4fbd1f27d49731666f610facd4a7, 2017-12-14 06:52:06, 1628017244914852, 0xeb0410f3d7fc6fea3800c3ad893d75ecf3ff2fdd3b39e9e6701b627f6e4b80b4, 2017-12-14 0:18:15, 0xe2a5b2384a70b2f53036cc0bed974d00b8fb5147, KuCoin, 2.878066039917782, 0.00013444
4728270, 0x5c174491b63f7e75550c5f827e58e86190308d763366d93732cbaeed4946e0cf, 2017-12-14 06:52:07, 1631995391195753, 0xd27f346a002bf0613c3ac129a3e1efa8a2be15f3aa1766323c3daf8d397f2777, 2017-12-14 0:18:49, 0x174443351e21d47ed9ab51517a301107d92ede64, 0xcac03599e781554e8b5fcae13d148b93647b8698, 0, 0.00115985
4728290, 0x8c37da643a0478e3a0074d8bebccfd6d7edb1d58db3ebd84cf1a9d952cfadcb4, 2017-12-14 06:52:17, 1631191902352813, 0x20074379f5be136c01d7288b19cc43eae24fb8171a2f4e393b9cc281d23a6ce9, 2017-12-14 0:23:53, 0xcb384a28021b1188a0381bf744fad6a7bfbd263d, 0xf22949c957fcd6921ef1844137117e35c7a5f617, 97.165657877888347, 0.00067221
4728298, 0x1d4553d052e741db069d8c87e387b9303e06318dfa72450f8984e57ae39f5f3a, 2017-12-14 06:52:21, 1626410308381019, 0xf74705d5217bda0cbbcca5454df9d02e5620bdf0a3847c25568fcd9213304a1c, 2017-12-14 0:26:48, 0xf6c7ce61a9195e8804e75dcb1e8e46b2ec5b84df, 0x42d2842834486ee2a3a0f5dc4af839e641e1de09, 0.06, 0.000483
4728299, 0xe3387a216eb55fefbfebda4d1992bfbe4605dcb3f050c759bbb470c1b0783021, 2017-12-14 06:52:22, 1624027871438620, 0x3132c0697c996ab1c0f32c01c6a4fc4fb5064e50506c32ef58bfd404294eabcd, 2017-12-14 0:27:24, 0x7c74535c584d91595ac89b076e577137e172af22, CryptoKitties: Core, 0, 0.0014936
4728304, 0xe6d59d8b4acf83f93901bfe70319b02d0ec0633ee93e6a128a8902949dc681ba, 2017-12-14 06:52:24, 1626407980464187, 0xaa5a0b0fb831340a915ce45a072731f56c9097c6868a51c46b6e9ba872852bd2, 2017-12-14 0:28:26, 0x6fc7b349d8a653aca93f64bb28098c981ededab3, 0xafac615d3aac020511a77893e122f37297526538, 1, 0.000483
4728309, 0x4c0634023fdfd95127efe934d54000266eddf6621f7fb00ea4db5db1ea313532, 2017-12-14 06:52:27, 1627201349239329, 0x2a8bf31aabd985d9ef5e2e81728357652caf880f1e7f559001aa88c47f9f23c6, 2017-12-14 0:29:22, 0x853a49d47f09e5a0dde73cdd7e15c30f918d8ed4, 0x09bee791135337003f9e5a666bb55a4c6e8daad5, 0.015289068, 0.0003276
4728312, 0x91c95beaa22457a36889d692e691527c1fd906031e09e25984b8456d3eebf670, 2017-12-14 06:52:29, 1624816201790965, 0xd5e4ba25de27008cfeb694ddc5467323fdc312e071c5f00eca20c4d25a56814c, 2017-12-14 0:30:31, 0x6071bdb71077be5230a9f9fba29c2a15d677477b, Kraken 5, 9.998634087531886, 0.00128921
4943035, 0x7e741251e6bc9a34f8d803e43dc04107c4baf55bb76f0868fc57e47550ae09d4, 2018-01-20 22:42:33, 2436316828313175, 0xb89ddbd0436e797ec0f811522986616eca45f1e2ecb08e44588e0d568dbcd815, 2018-01-20 22:42:19, 0x2d6a869ba8498a1fcc9fdd93577151b937429af8, 0x973a5ba833b9f408bad66da848d224f6cdca4508, 0.007677, 0.000063
4943036, 0xd5861964ac0f99d4b2bd2bb00d84daa3bc3f609360c36e24ec685b1481e2dad6, 2018-01-20 22:42:44, 2436316828444247, 0xd5caf99b4d6931bdedf4000152f3cb482be186645bb09d66a8167ec5b1fb308c, 2018-01-20 22:42:32, 0x6cace0528324a8afc2b157ceba3cdd2a27c4e21f, Bittrex: Controller, 0, 0.00092551
4943039, 0x72b46eb3387f376d3886a7fac290ca3c4cf0043185f1998a67b1885928b242ad, 2018-01-20 22:43:26, 2437506436663915, 0x0565f31175a29de366929829fad3236619a3f6b72a4a381ef2cdb09ecfd4345f, 2018-01-20 22:43:06, 0xf1fa9a38914e853de933fbf7df2f278701e873df, 0xf9208661ffe1607d96cf386b84b2be621620097c, 0, 0.00014187
4943042, 0x070b5e4a02046a9eb0b9286331f4f761e27040cf53f3c79f735ce7f9d35c530c, 2018-01-20 22:44:08, 2437505855910246, 0x66a93299d971b42f838b6782073a14abace90a0852b1a18fa7a753aa495e511f, 2018-01-20 22:43:52, 0x80f7fdf5b83a46fb7058d47d7821d86b4fedeeac, 0x2e977141d7e8a3c43d9bee95da517f1ce0d4d5a0, 89.777225398823792, 0.001029
4943046, 0x979bddf141c5f3a9ca8192812356b4fa773e06a4cce48d7b29da87fc09b6f210, 2018-01-20 22:44:40, 2441077583946836, 0x02d32784f16e4a5399febd79c9562fc6b6422b6992e62a88bf1e49e9f366525d, 2018-01-20 22:44:32, 0x40b718295c68f15037a66aeb19e8c3cf9cb6a425, 0x9bbb9387c9e2477a6b5d81afece00255875c48ce, 0, 0.00042968
4943048, 0x9f51911334f5e793a3f37aceb013e5028b43a2d090e05d059a1ff5d1d4c85441, 2018-01-20 22:44:47, 2443462031035365, 0x58854d191688bb70255a90fe4b38bbbc16af4ec87bf8b37bb91ca28e7a344dcf, 2018-01-20 22:44:44, 0xf4674520d69b7d675822c74f74598c30db149514, 0x275bc36fb6888ce25f535524bded2c809bdd2f34, 0.20836, 0.000021
4943051, 0x49726a3a5b7e198ded50683fd34c76bb568fdab40c0f01802caab990d3690392, 2018-01-20 22:45:20, 2448237331610777, 0xaced54b938da62561fa5cff5a24f23fa11b8cff5e7caef2de21d9f815d5cab92, 2018-01-20 22:44:57, 0xead15485a45359024b5d1600f3d56f702d8d605b, 0x5bb9998c03647dd4124a7b610811beff0d54b6bc, 0.10000035, 0.000021
4728214, 0x0425b6dc4233ba036bffdcbbf986bf8dffbc566fb3758306ebb48cd422362d9b, 2017-12-14 06:51:42, 1618519478996746, 0x06f0d243dacf86d1a5a54f7defb61ec25028e4d3b38d62fb51ef87ddfcee0b6b, 2017-12-14 0:06:49, 0x38a63d0a9b4dce8b2db41149c313f8153eb49987, EtherDelta 2, 0.39839073, 0.00014746
4728215, 0xecf1d1732a51792a4518c15dae1571695aa6d1d6214d75b321f09fcee3171cd5, 2017-12-14 06:51:42, 1619309771743867, 0x03ac78e00f71a3d5bbad07ec6e8d28f40ec3d37c8f8acc2f7cbd58b21a5caeb6, 2017-12-14 0:06:52, 0x5bb724cbb7dce4fd15e86ba5d7a4e581adaa362a, 0xfb1809e05a4d99df560737696dd0204b01f0faed, 4.8, 0.0002625
4728222, 0x639e4f19aaca19acc82058bffa3a307a77331dca01c9254c9bcaa2b287ca2052, 2017-12-14 06:51:45, 1620890742344614, 0x13ab5fbb93de0de9ffeac56bfa693381b587988d0f37abf51570e66ab11979ab, 2017-12-14 0:08:18, 0xa25e767f98419b492871fe5a55018693b69a2a08, 0x96d3f5ff4bbfd37ee5e182597a0ba47392c9b5ef, 0.072191741264799, 0.000483
4728229, 0x9a30f9c326d43cfa7f2fd66502b0553b89499902928b11277384befb2b968d6f, 2017-12-14 06:51:49, 1620889196394938, 0x9c42e4c1e5c3c63a83a0ec4f067c0a75c2acdfa0941abd8dd2034e0de2190013, 2017-12-14 0:09:52, 0x1d789cdc393b2cd1a28d809357a8356d4bd87b48, 0x0c9e17706044c19f81e0e27fc694fce10e54c4a8, 28.016630944935962, 0.00067221
4728241, 0x6f3cb4e11c2792d24e88429a81e10baaf04743befd0174c4ed01cd31eaa2c1ff, 2017-12-14 06:51:54, 1623262771032549, 0x8561dc07e3abbce604dfe2c23fe16c611645fedb1f733f844be69697bbb26077, 2017-12-14 0:12:12, 0x120da28553a05454f2390a6ce94a0060663cff6c, 0x120da28553a05454f2390a6ce94a0060663cff6c, 0, 0.00021
4728244, 0xe5462062ba72dd923713bf62171e4bae7308877b8dede0273bfc4fac587aceba, 2017-12-14 06:51:55, 1625641371487693, 0x300f97441f93bf76010f805c3d64eb7be51f352d329ddc728b08aef988cd5a48, 2017-12-14 0:12:35, 0x3182d3394b9bd21b5d609939994a3fc69aaf427b, 0x4dd900190d4238723b1caff8158e378374fa9c34, 3.5, 0.000441
4728245, 0x57733721623eb79f75239146300fe75a61e9c2149bcf81a59348e8c34a6f9224, 2017-12-14 06:51:55, 1627228911922303, 0x9287dd747bdf253445922583758b0725e29f6afe17995b2eec548d67df359cdb, 2017-12-14 0:12:39, 0xbeebdd0415f04d74b95c1ceb2ec2a6cf068d03fc, EtherDelta 2, 0, 0.0001916
4728269, 0x3661036508e1acaf2db5bccd83ee08f036bb76d1cf86bebb78ea729cfdbbb965, 2017-12-14 06:52:07, 1631198907321520, 0x964cb9cb79259141a0c62de9819f082c28b71057c96d0a290c898611be007c51, 2017-12-14 0:18:38, 0x76f4b2e6b4e8526032ec2435d3926ed30811531d, 0x9819790048f15d5460d96a25c1e0f0dc1f5a8c38, 0.0029506625, 0.0002205
4728271, 0xff8444bb32724b4f17cbd239206b51807e504d19989ee32ba6eae65bb471d379, 2017-12-14 06:52:08, 1632792263978128, 0xf87bb0b1093f890acf20e5b13b18d467746709dda7de5cd6c40544dd4723b2c2, 2017-12-14 0:18:51, 0xf02913aba543137a8826fd457a8f8d97a2e5782b, 0x6cee948c9d593c58cba5dfa70482444899d1341c, 0, 0.00018226
4728272, 0xe45faf80eb88d30b5803e1f58bb5fdb0c6943aaf7a5392a4a1b6b096a6d28041, 2017-12-14 06:52:08, 1633589525858541, 0xe3a4df69fddeb2bd688c659b2fb0c87085752c12cb4d3c30d39073bc4ca23c45, 2017-12-14 0:18:53, 0x8046948b9d61bcc979e4b7c12f994066d61d190a, EtherDelta 2, 0.015, 0.00017797
4728284, 0x7d7312f25517afb5a8780a54e9957a4bd6a86432dc6eddfce89888863d2601e6, 2017-12-14 06:52:14, 1630395810451867, 0x5258668714e28ad6b872461b0d5be9e49a7edf8e4cfd4d1bf9469121c9938801, 2017-12-14 0:22:28, 0x365d33fe4214141bb959655175aed74c37bc8709, 0xb58d5ed0ad13f9802a65ac6e50281873a34588f0, 64.897040447401652, 0.00067221
4943042, 0x070b5e4a02046a9eb0b9286331f4f761e27040cf53f3c79f735ce7f9d35c530c, 2018-01-20 22:44:03, 2437505855910246, 0x66a93299d971b42f838b6782073a14abace90a0852b1a18fa7a753aa495e511f, 2018-01-20 22:43:52, 0x80f7fdf5b83a46fb7058d47d7821d86b4fedeeac, 0x2e977141d7e8a3c43d9bee95da517f1ce0d4d5a0, 89.777225398823792, 0.001029
4943056, 0x50d3173d7497778b7ae2c1491aaed0516b495e007f47896d993cc93e4c1b2920, 2018-01-20 22:46:07, 2448236164856001, 0xe263130df570d6026832304f3c0a76ad656a03e284a2468fd1b158f16b3e978c, 2018-01-20 22:46:00, 0x40b718295c68f15037a66aeb19e8c3cf9cb6a425, 0x9bbb9387c9e2477a6b5d81afece00255875c48ce, 0, 0.00042936
